Month,Day,Year, Annual Change, Inflation Rate (%),Annual Average CPI(-U),Annual Percent Change, price,return
4,22,1975,-1.91,9.1431,53.8,0.091,0.4795,-0.006
4,23,1975,-1.91,9.1431,53.8,0.091,0.4735,-0.0055
4,24,1975,-1.91,9.1431,53.8,0.091,0.468,0.0059
4,25,1975,-1.91,9.1431,53.8,0.091,0.4739,0.0017
4,28,1975,-1.91,9.1431,53.8,0.091,0.4756,0.0042
4,29,1975,-1.91,9.1431,53.8,0.091,0.4798,0.0057
4,30,1975,-1.91,9.1431,53.8,0.091,0.4855,0.0105
5,1,1975,-1.91,9.1431,53.8,0.091,0.496,0.004
5,2,1975,-1.91,9.1431,53.8,0.091,0.5,0.0005
5,5,1975,-1.91,9.1431,53.8,0.091,0.5005,0.0185
5,6,1975,-1.91,9.1431,53.8,0.091,0.519,-0.0158
5,7,1975,-1.91,9.1431,53.8,0.091,0.5032,0.0111
5,8,1975,-1.91,9.1431,53.8,0.091,0.5143,0.0017
5,9,1975,-1.91,9.1431,53.8,0.091,0.516,-0.002
5,12,1975,-1.91,9.1431,53.8,0.091,0.514,-0.0115
5,13,1975,-1.91,9.1431,53.8,0.091,0.5025,0.005
5,14,1975,-1.91,9.1431,53.8,0.091,0.5075,0.0003
5,15,1975,-1.91,9.1431,53.8,0.091,0.5078,0.0117
5,16,1975,-1.91,9.1431,53.8,0.091,0.5195,0.0055
5,19,1975,-1.91,9.1431,53.8,0.091,0.525,-0.0012
5,20,1975,-1.91,9.1431,53.8,0.091,0.5238,0.0082
5,21,1975,-1.91,9.1431,53.8,0.091,0.532,0.013
5,22,1975,-1.91,9.1431,53.8,0.091,0.545,0.0015
5,23,1975,-1.91,9.1431,53.8,0.091,0.5465,-0.0005
5,27,1975,-1.91,9.1431,53.8,0.091,0.546,-0.0135
5,28,1975,-1.91,9.1431,53.8,0.091,0.5325,0.0025
5,29,1975,-1.91,9.1431,53.8,0.091,0.535,0.0061
5,30,1975,-1.91,9.1431,53.8,0.091,0.5411,-0.0011
6,2,1975,-1.91,9.1431,53.8,0.091,0.54,0.007
6,3,1975,-1.91,9.1431,53.8,0.091,0.547,0.011
6,4,1975,-1.91,9.1431,53.8,0.091,0.558,0.003
6,5,1975,-1.91,9.1431,53.8,0.091,0.561,0.0115
6,6,1975,-1.91,9.1431,53.8,0.091,0.5725,0.0178
6,9,1975,-1.91,9.1431,53.8,0.091,0.5903,-0.0058
6,10,1975,-1.91,9.1431,53.8,0.091,0.5845,0.007
6,11,1975,-1.91,9.1431,53.8,0.091,0.5915,-0.0065
6,12,1975,-1.91,9.1431,53.8,0.091,0.585,0.0095
6,13,1975,-1.91,9.1431,53.8,0.091,0.5945,0.0013
6,16,1975,-1.91,9.1431,53.8,0.091,0.5958,-0.02
6,17,1975,-1.91,9.1431,53.8,0.091,0.5758,-0.0113
6,18,1975,-1.91,9.1431,53.8,0.091,0.5645,-0.007
6,19,1975,-1.91,9.1431,53.8,0.091,0.5575,-0.003
6,20,1975,-1.91,9.1431,53.8,0.091,0.5545,-0.02
6,23,1975,-1.91,9.1431,53.8,0.091,0.5345,-0.0137
6,24,1975,-1.91,9.1431,53.8,0.091,0.5208,0.0168
6,25,1975,-1.91,9.1431,53.8,0.091,0.5376,-0.0045
6,26,1975,-1.91,9.1431,53.8,0.091,0.5331,0.0105
6,27,1975,-1.91,9.1431,53.8,0.091,0.5436,0.0044
6,30,1975,-1.91,9.1431,53.8,0.091,0.548,-0.0037
7,1,1975,-1.91,9.1431,53.8,0.091,0.5443,-0.0083
7,2,1975,-1.91,9.1431,53.8,0.091,0.536,-0.0055
7,3,1975,-1.91,9.1431,53.8,0.091,0.5305,0.0108
7,7,1975,-1.91,9.1431,53.8,0.091,0.5413,0.0082
7,8,1975,-1.91,9.1431,53.8,0.091,0.5495,-0.0057
7,9,1975,-1.91,9.1431,53.8,0.091,0.5438,-0.0033
7,10,1975,-1.91,9.1431,53.8,0.091,0.5405,0.0067
7,11,1975,-1.91,9.1431,53.8,0.091,0.5472,-0.0007
7,14,1975,-1.91,9.1431,53.8,0.091,0.5465,-0.0017
7,15,1975,-1.91,9.1431,53.8,0.091,0.5448,0.0052
7,16,1975,-1.91,9.1431,53.8,0.091,0.55,0.02
7,17,1975,-1.91,9.1431,53.8,0.091,0.57,0.02
7,18,1975,-1.91,9.1431,53.8,0.091,0.59,0.02
7,21,1975,-1.91,9.1431,53.8,0.091,0.61,0.04
7,22,1975,-1.91,9.1431,53.8,0.091,0.65,0.04
7,23,1975,-1.91,9.1431,53.8,0.091,0.69,0.04
7,24,1975,-1.91,9.1431,53.8,0.091,0.73,0.04
7,25,1975,-1.91,9.1431,53.8,0.091,0.77,0.04
7,28,1975,-1.91,9.1431,53.8,0.091,0.81,0.0123
7,29,1975,-1.91,9.1431,53.8,0.091,0.8223,0.0122
7,30,1975,-1.91,9.1431,53.8,0.091,0.8345,0.006
7,31,1975,-1.91,9.1431,53.8,0.091,0.8405,0.0085
8,1,1975,-1.91,9.1431,53.8,0.091,0.849,0.03
8,4,1975,-1.91,9.1431,53.8,0.091,0.879,-0.025
8,5,1975,-1.91,9.1431,53.8,0.091,0.854,-0.004
8,6,1975,-1.91,9.1431,53.8,0.091,0.85,-0.0165
8,7,1975,-1.91,9.1431,53.8,0.091,0.8335,0.0145
8,8,1975,-1.91,9.1431,53.8,0.091,0.848,-0.009
8,11,1975,-1.91,9.1431,53.8,0.091,0.839,-0.003
8,12,1975,-1.91,9.1431,53.8,0.091,0.836,0.0015
8,13,1975,-1.91,9.1431,53.8,0.091,0.8375,0.006
8,14,1975,-1.91,9.1431,53.8,0.091,0.8435,0.0185
8,15,1975,-1.91,9.1431,53.8,0.091,0.862,0.0045
8,18,1975,-1.91,9.1431,53.8,0.091,0.8665,-0.0048
8,19,1975,-1.91,9.1431,53.8,0.091,0.8617,-0.0017
8,20,1975,-1.91,9.1431,53.8,0.091,0.86,-0.0163
8,21,1975,-1.91,9.1431,53.8,0.091,0.8437,-0.0052
8,22,1975,-1.91,9.1431,53.8,0.091,0.8385,-0.0175
8,25,1975,-1.91,9.1431,53.8,0.091,0.821,0.0127
8,26,1975,-1.91,9.1431,53.8,0.091,0.8337,0.0078
8,27,1975,-1.91,9.1431,53.8,0.091,0.8415,0.0019
8,28,1975,-1.91,9.1431,53.8,0.091,0.8434,-0.0058
8,29,1975,-1.91,9.1431,53.8,0.091,0.8376,-0.0146
9,2,1975,-1.91,9.1431,53.8,0.091,0.823,-0.0215
9,3,1975,-1.91,9.1431,53.8,0.091,0.8015,0.0145
9,4,1975,-1.91,9.1431,53.8,0.091,0.816,-0.0025
9,5,1975,-1.91,9.1431,53.8,0.091,0.8135,-0.019
9,8,1975,-1.91,9.1431,53.8,0.091,0.7945,0.0025
9,9,1975,-1.91,9.1431,53.8,0.091,0.797,-0.013
9,10,1975,-1.91,9.1431,53.8,0.091,0.784,0.001
9,11,1975,-1.91,9.1431,53.8,0.091,0.785,0.0201
9,12,1975,-1.91,9.1431,53.8,0.091,0.8051,0.0169
9,15,1975,-1.91,9.1431,53.8,0.091,0.822,0.0027
9,16,1975,-1.91,9.1431,53.8,0.091,0.8247,-0.0069
9,17,1975,-1.91,9.1431,53.8,0.091,0.8178,0.0042
9,18,1975,-1.91,9.1431,53.8,0.091,0.822,0.0115
9,19,1975,-1.91,9.1431,53.8,0.091,0.8335,-0.0045
9,22,1975,-1.91,9.1431,53.8,0.091,0.829,0.0075
9,23,1975,-1.91,9.1431,53.8,0.091,0.8365,-0.0075
9,24,1975,-1.91,9.1431,53.8,0.091,0.829,-0.0042
9,25,1975,-1.91,9.1431,53.8,0.091,0.8248,-0.0033
9,26,1975,-1.91,9.1431,53.8,0.091,0.8215,-0.0055
9,29,1975,-1.91,9.1431,53.8,0.091,0.816,-0.0067
9,30,1975,-1.91,9.1431,53.8,0.091,0.8093,-0.0003
10,1,1975,-1.91,9.1431,53.8,0.091,0.809,0.002
10,2,1975,-1.91,9.1431,53.8,0.091,0.811,0.008
10,3,1975,-1.91,9.1431,53.8,0.091,0.819,0.0025
10,6,1975,-1.91,9.1431,53.8,0.091,0.8215,-0.01
10,7,1975,-1.91,9.1431,53.8,0.091,0.8115,-0.0115
10,8,1975,-1.91,9.1431,53.8,0.091,0.8,0.01
10,9,1975,-1.91,9.1431,53.8,0.091,0.81,0.0025
10,10,1975,-1.91,9.1431,53.8,0.091,0.8125,-0.0025
10,14,1975,-1.91,9.1431,53.8,0.091,0.81,-0.005
10,15,1975,-1.91,9.1431,53.8,0.091,0.805,0.0087
10,16,1975,-1.91,9.1431,53.8,0.091,0.8137,0.005
10,17,1975,-1.91,9.1431,53.8,0.091,0.8187,-0.0065
10,20,1975,-1.91,9.1431,53.8,0.091,0.8122,-0.0027
10,21,1975,-1.91,9.1431,53.8,0.091,0.8095,-0.006
10,22,1975,-1.91,9.1431,53.8,0.091,0.8035,0.002
10,23,1975,-1.91,9.1431,53.8,0.091,0.8055,-0.0035
10,24,1975,-1.91,9.1431,53.8,0.091,0.802,0.0055
10,27,1975,-1.91,9.1431,53.8,0.091,0.8075,0.0005
10,28,1975,-1.91,9.1431,53.8,0.091,0.808,0.0039
10,29,1975,-1.91,9.1431,53.8,0.091,0.8119,-0.0036
10,30,1975,-1.91,9.1431,53.8,0.091,0.8083,-0.0073
10,31,1975,-1.91,9.1431,53.8,0.091,0.801,-0.01
11,3,1975,-1.91,9.1431,53.8,0.091,0.791,-0.0145
11,5,1975,-1.91,9.1431,53.8,0.091,0.7765,-0.0028
11,6,1975,-1.91,9.1431,53.8,0.091,0.7737,-0.0007
11,7,1975,-1.91,9.1431,53.8,0.091,0.773,-0.0015
11,10,1975,-1.91,9.1431,53.8,0.091,0.7715,-0.0145
11,12,1975,-1.91,9.1431,53.8,0.091,0.757,0.0012
11,13,1975,-1.91,9.1431,53.8,0.091,0.7582,0.0088
11,14,1975,-1.91,9.1431,53.8,0.091,0.767,-0.0005
11,17,1975,-1.91,9.1431,53.8,0.091,0.7665,0.0088
11,18,1975,-1.91,9.1431,53.8,0.091,0.7753,-0.0068
11,19,1975,-1.91,9.1431,53.8,0.091,0.7685,0.014
11,20,1975,-1.91,9.1431,53.8,0.091,0.7825,-0.005
11,24,1975,-1.91,9.1431,53.8,0.091,0.7775,-0.0005
11,25,1975,-1.91,9.1431,53.8,0.091,0.777,0.0032
11,26,1975,-1.91,9.1431,53.8,0.091,0.7802,0.021
11,28,1975,-1.91,9.1431,53.8,0.091,0.8012,-0.0077
12,1,1975,-1.91,9.1431,53.8,0.091,0.7935,0.003
12,2,1975,-1.91,9.1431,53.8,0.091,0.7965,0.0003
12,3,1975,-1.91,9.1431,53.8,0.091,0.7968,-0.002
12,4,1975,-1.91,9.1431,53.8,0.091,0.7948,-0.0008
12,5,1975,-1.91,9.1431,53.8,0.091,0.794,0.016
12,8,1975,-1.91,9.1431,53.8,0.091,0.81,-0.0012
12,9,1975,-1.91,9.1431,53.8,0.091,0.8088,0.0147
12,10,1975,-1.91,9.1431,53.8,0.091,0.8235,0.0025
12,11,1975,-1.91,9.1431,53.8,0.091,0.826,0.0085
12,12,1975,-1.91,9.1431,53.8,0.091,0.8345,0.02
12,15,1975,-1.91,9.1431,53.8,0.091,0.8545,0.006
12,16,1975,-1.91,9.1431,53.8,0.091,0.8605,-0.0057
12,17,1975,-1.91,9.1431,53.8,0.091,0.8548,0.0167
12,18,1975,-1.91,9.1431,53.8,0.091,0.8715,-0.0029
12,19,1975,-1.91,9.1431,53.8,0.091,0.8686,0.0104
12,22,1975,-1.91,9.1431,53.8,0.091,0.879,-0.0015
12,23,1975,-1.91,9.1431,53.8,0.091,0.8775,-0.0025
12,24,1975,-1.91,9.1431,53.8,0.091,0.875,-0.004
12,29,1975,-1.91,9.1431,53.8,0.091,0.871,0
12,30,1975,-1.91,9.1431,53.8,0.091,0.871,0.0015
12,31,1975,-1.91,9.1431,53.8,0.091,0.8725,-0.0015
1,5,1976,-3.4,5.7448,56.9,0.057,0.871,-0.002
1,6,1976,-3.4,5.7448,56.9,0.057,0.869,0.02
1,7,1976,-3.4,5.7448,56.9,0.057,0.889,0.02
1,8,1976,-3.4,5.7448,56.9,0.057,0.909,0.0075
1,9,1976,-3.4,5.7448,56.9,0.057,0.9165,0.02
1,12,1976,-3.4,5.7448,56.9,0.057,0.9365,-0.0045
1,13,1976,-3.4,5.7448,56.9,0.057,0.932,0.0127
1,14,1976,-3.4,5.7448,56.9,0.057,0.9447,-0.0037
1,15,1976,-3.4,5.7448,56.9,0.057,0.941,0.004
1,16,1976,-3.4,5.7448,56.9,0.057,0.945,0.02
1,19,1976,-3.4,5.7448,56.9,0.057,0.965,0.002
1,20,1976,-3.4,5.7448,56.9,0.057,0.967,-0.0108
1,21,1976,-3.4,5.7448,56.9,0.057,0.9562,-0.0057
1,22,1976,-3.4,5.7448,56.9,0.057,0.9505,-0.0155
1,23,1976,-3.4,5.7448,56.9,0.057,0.935,-0.0175
1,26,1976,-3.4,5.7448,56.9,0.057,0.9175,0.02
1,27,1976,-3.4,5.7448,56.9,0.057,0.9375,0.016
1,28,1976,-3.4,5.7448,56.9,0.057,0.9535,-0.007
1,29,1976,-3.4,5.7448,56.9,0.057,0.9465,0.0035
1,30,1976,-3.4,5.7448,56.9,0.057,0.95,0.0175
2,2,1976,-3.4,5.7448,56.9,0.057,0.9675,-0.007
2,3,1976,-3.4,5.7448,56.9,0.057,0.9605,0.014
2,4,1976,-3.4,5.7448,56.9,0.057,0.9745,0.015
2,5,1976,-3.4,5.7448,56.9,0.057,0.9895,0.02
2,6,1976,-3.4,5.7448,56.9,0.057,1.0095,0.02
2,9,1976,-3.4,5.7448,56.9,0.057,1.0295,-0.0162
2,10,1976,-3.4,5.7448,56.9,0.057,1.0133,0.0097
2,11,1976,-3.4,5.7448,56.9,0.057,1.023,0.0105
2,13,1976,-3.4,5.7448,56.9,0.057,1.0335,-0.02
2,17,1976,-3.4,5.7448,56.9,0.057,1.0135,-0.003
2,18,1976,-3.4,5.7448,56.9,0.057,1.0105,0.0009
2,19,1976,-3.4,5.7448,56.9,0.057,1.0114,-0.02
2,20,1976,-3.4,5.7448,56.9,0.057,0.9914,-0.0079
2,23,1976,-3.4,5.7448,56.9,0.057,0.9835,0.0045
2,24,1976,-3.4,5.7448,56.9,0.057,0.988,-0.015
2,25,1976,-3.4,5.7448,56.9,0.057,0.973,-0.0179
2,26,1976,-3.4,5.7448,56.9,0.057,0.9551,0.0076
2,27,1976,-3.4,5.7448,56.9,0.057,0.9627,-0.0112
3,1,1976,-3.4,5.7448,56.9,0.057,0.9515,0.0142
3,2,1976,-3.4,5.7448,56.9,0.057,0.9657,0.0053
3,3,1976,-3.4,5.7448,56.9,0.057,0.971,0.012
3,4,1976,-3.4,5.7448,56.9,0.057,0.983,0.005
3,5,1976,-3.4,5.7448,56.9,0.057,0.988,-0.0065
3,8,1976,-3.4,5.7448,56.9,0.057,0.9815,0.0039
3,9,1976,-3.4,5.7448,56.9,0.057,0.9854,0.0006
3,10,1976,-3.4,5.7448,56.9,0.057,0.986,-0.012
3,11,1976,-3.4,5.7448,56.9,0.057,0.974,0.0053
3,12,1976,-3.4,5.7448,56.9,0.057,0.9793,-0.0181
3,15,1976,-3.4,5.7448,56.9,0.057,0.9612,-0.0002
3,16,1976,-3.4,5.7448,56.9,0.057,0.961,0.02
3,17,1976,-3.4,5.7448,56.9,0.057,0.981,0.017
3,18,1976,-3.4,5.7448,56.9,0.057,0.998,-0.002
3,19,1976,-3.4,5.7448,56.9,0.057,0.996,0.02
3,22,1976,-3.4,5.7448,56.9,0.057,1.016,0.0085
3,23,1976,-3.4,5.7448,56.9,0.057,1.0245,0.0145
3,24,1976,-3.4,5.7448,56.9,0.057,1.039,0.0023
3,25,1976,-3.4,5.7448,56.9,0.057,1.0413,-0.0021
3,26,1976,-3.4,5.7448,56.9,0.057,1.0392,0.02
3,29,1976,-3.4,5.7448,56.9,0.057,1.0592,0.0078
3,30,1976,-3.4,5.7448,56.9,0.057,1.067,0.02
3,31,1976,-3.4,5.7448,56.9,0.057,1.087,0.02
4,1,1976,-3.4,5.7448,56.9,0.057,1.107,0.0165
4,2,1976,-3.4,5.7448,56.9,0.057,1.1235,0.02
4,5,1976,-3.4,5.7448,56.9,0.057,1.1435,0.02
4,6,1976,-3.4,5.7448,56.9,0.057,1.1635,-0.016
4,7,1976,-3.4,5.7448,56.9,0.057,1.1475,0.02
4,8,1976,-3.4,5.7448,56.9,0.057,1.1675,0.02
4,9,1976,-3.4,5.7448,56.9,0.057,1.1875,0.02
4,12,1976,-3.4,5.7448,56.9,0.057,1.2075,-0.0095
4,13,1976,-3.4,5.7448,56.9,0.057,1.198,0.02
4,14,1976,-3.4,5.7448,56.9,0.057,1.218,0.0175
4,15,1976,-3.4,5.7448,56.9,0.057,1.2355,0.02
4,19,1976,-3.4,5.7448,56.9,0.057,1.2555,0.02
4,20,1976,-3.4,5.7448,56.9,0.057,1.2755,-0.02
4,21,1976,-3.4,5.7448,56.9,0.057,1.2555,0.02
4,22,1976,-3.4,5.7448,56.9,0.057,1.2755,0.008
4,23,1976,-3.4,5.7448,56.9,0.057,1.2835,0.0555
4,26,1976,-3.4,5.7448,56.9,0.057,1.339,-0.0343
4,27,1976,-3.4,5.7448,56.9,0.057,1.3047,-0.0294
4,28,1976,-3.4,5.7448,56.9,0.057,1.2753,0.0162
4,29,1976,-3.4,5.7448,56.9,0.057,1.2915,-0.0322
4,30,1976,-3.4,5.7448,56.9,0.057,1.2593,-0.0343
5,3,1976,-3.4,5.7448,56.9,0.057,1.225,0.0195
5,4,1976,-3.4,5.7448,56.9,0.057,1.2445,0.03
5,5,1976,-3.4,5.7448,56.9,0.057,1.2745,0.03
5,6,1976,-3.4,5.7448,56.9,0.057,1.3045,0.03
5,7,1976,-3.4,5.7448,56.9,0.057,1.3345,0.003
5,10,1976,-3.4,5.7448,56.9,0.057,1.3375,0.014
5,11,1976,-3.4,5.7448,56.9,0.057,1.3515,0.03
5,12,1976,-3.4,5.7448,56.9,0.057,1.3815,0.0195
5,13,1976,-3.4,5.7448,56.9,0.057,1.401,-0.006
5,14,1976,-3.4,5.7448,56.9,0.057,1.395,-0.0105
5,17,1976,-3.4,5.7448,56.9,0.057,1.3845,-0.03
5,18,1976,-3.4,5.7448,56.9,0.057,1.3545,-0.009
5,19,1976,-3.4,5.7448,56.9,0.057,1.3455,0.03
5,20,1976,-3.4,5.7448,56.9,0.057,1.3755,0.027
5,21,1976,-3.4,5.7448,56.9,0.057,1.4025,-0.011
5,24,1976,-3.4,5.7448,56.9,0.057,1.3915,0.0298
5,25,1976,-3.4,5.7448,56.9,0.057,1.4213,-0.0083
5,26,1976,-3.4,5.7448,56.9,0.057,1.413,-0.03
5,27,1976,-3.4,5.7448,56.9,0.057,1.383,0.0275
5,28,1976,-3.4,5.7448,56.9,0.057,1.4105,-0.0075
6,1,1976,-3.4,5.7448,56.9,0.057,1.403,0.002
6,2,1976,-3.4,5.7448,56.9,0.057,1.405,0.009
6,3,1976,-3.4,5.7448,56.9,0.057,1.414,-0.01
6,4,1976,-3.4,5.7448,56.9,0.057,1.404,-0.013
6,7,1976,-3.4,5.7448,56.9,0.057,1.391,0.03
6,8,1976,-3.4,5.7448,56.9,0.057,1.421,0.03
6,9,1976,-3.4,5.7448,56.9,0.057,1.451,0.03
6,10,1976,-3.4,5.7448,56.9,0.057,1.481,0.03
6,11,1976,-3.4,5.7448,56.9,0.057,1.511,-0.01
6,14,1976,-3.4,5.7448,56.9,0.057,1.501,0.0065
6,15,1976,-3.4,5.7448,56.9,0.057,1.5075,0.03
6,16,1976,-3.4,5.7448,56.9,0.057,1.5375,0.0225
6,17,1976,-3.4,5.7448,56.9,0.057,1.56,0.005
6,18,1976,-3.4,5.7448,56.9,0.057,1.565,-0.011
6,21,1976,-3.4,5.7448,56.9,0.057,1.554,-0.008
6,22,1976,-3.4,5.7448,56.9,0.057,1.546,-0.03
6,23,1976,-3.4,5.7448,56.9,0.057,1.516,-0.016
6,24,1976,-3.4,5.7448,56.9,0.057,1.5,0.0374
6,25,1976,-3.4,5.7448,56.9,0.057,1.5374,-0.0126
6,28,1976,-3.4,5.7448,56.9,0.057,1.5248,-0.0118
6,29,1976,-3.4,5.7448,56.9,0.057,1.513,0.0146
6,30,1976,-3.4,5.7448,56.9,0.057,1.5276,0.0014
7,1,1976,-3.4,5.7448,56.9,0.057,1.529,-0.0165
7,2,1976,-3.4,5.7448,56.9,0.057,1.5125,-0.03
7,6,1976,-3.4,5.7448,56.9,0.057,1.4825,-0.03
7,7,1976,-3.4,5.7448,56.9,0.057,1.4525,-0.011
7,8,1976,-3.4,5.7448,56.9,0.057,1.4415,-0.03
7,9,1976,-3.4,5.7448,56.9,0.057,1.4115,-0.03
7,12,1976,-3.4,5.7448,56.9,0.057,1.3815,-0.03
7,13,1976,-3.4,5.7448,56.9,0.057,1.3515,-0.028
7,14,1976,-3.4,5.7448,56.9,0.057,1.3235,-0.03
7,15,1976,-3.4,5.7448,56.9,0.057,1.2935,-0.03
7,16,1976,-3.4,5.7448,56.9,0.057,1.2635,-0.03
7,19,1976,-3.4,5.7448,56.9,0.057,1.2335,0.03
7,20,1976,-3.4,5.7448,56.9,0.057,1.2635,0.0155
7,21,1976,-3.4,5.7448,56.9,0.057,1.279,-0.0155
7,22,1976,-3.4,5.7448,56.9,0.057,1.2635,0.03
7,23,1976,-3.4,5.7448,56.9,0.057,1.2935,0.03
7,26,1976,-3.4,5.7448,56.9,0.057,1.3235,0.017
7,27,1976,-3.4,5.7448,56.9,0.057,1.3405,0.03
7,28,1976,-3.4,5.7448,56.9,0.057,1.3705,0.03
7,29,1976,-3.4,5.7448,56.9,0.057,1.4005,0.017
7,30,1976,-3.4,5.7448,56.9,0.057,1.4175,0.03
8,2,1976,-3.4,5.7448,56.9,0.057,1.4475,-0.0065
8,3,1976,-3.4,5.7448,56.9,0.057,1.441,0.023
8,4,1976,-3.4,5.7448,56.9,0.057,1.464,0.0155
8,5,1976,-3.4,5.7448,56.9,0.057,1.4795,0.0225
8,6,1976,-3.4,5.7448,56.9,0.057,1.502,-0.03
8,9,1976,-3.4,5.7448,56.9,0.057,1.472,0.0045
8,10,1976,-3.4,5.7448,56.9,0.057,1.4765,0.0095
8,11,1976,-3.4,5.7448,56.9,0.057,1.486,0.03
8,12,1976,-3.4,5.7448,56.9,0.057,1.516,0.03
8,13,1976,-3.4,5.7448,56.9,0.057,1.546,0.03
8,16,1976,-3.4,5.7448,56.9,0.057,1.576,0.03
8,17,1976,-3.4,5.7448,56.9,0.057,1.606,-0.001
8,18,1976,-3.4,5.7448,56.9,0.057,1.605,0.005
8,19,1976,-3.4,5.7448,56.9,0.057,1.61,-0.0298
8,20,1976,-3.4,5.7448,56.9,0.057,1.5802,-0.0102
8,23,1976,-3.4,5.7448,56.9,0.057,1.57,0.0265
8,24,1976,-3.4,5.7448,56.9,0.057,1.5965,0.0785
8,25,1976,-3.4,5.7448,56.9,0.057,1.675,-0.0534
8,26,1976,-3.4,5.7448,56.9,0.057,1.6216,-0.0606
8,27,1976,-3.4,5.7448,56.9,0.057,1.561,-0.0416
8,30,1976,-3.4,5.7448,56.9,0.057,1.5194,-0.0066
8,31,1976,-3.4,5.7448,56.9,0.057,1.5128,-0.013
9,1,1976,-3.4,5.7448,56.9,0.057,1.4998,0.03
9,2,1976,-3.4,5.7448,56.9,0.057,1.5298,0.0087
9,3,1976,-3.4,5.7448,56.9,0.057,1.5385,0.03
9,7,1976,-3.4,5.7448,56.9,0.057,1.5685,0.01
9,8,1976,-3.4,5.7448,56.9,0.057,1.5785,-0.0215
9,9,1976,-3.4,5.7448,56.9,0.057,1.557,0.03
9,10,1976,-3.4,5.7448,56.9,0.057,1.587,-0.0095
9,13,1976,-3.4,5.7448,56.9,0.057,1.5775,-0.022
9,14,1976,-3.4,5.7448,56.9,0.057,1.5555,-0.004
9,15,1976,-3.4,5.7448,56.9,0.057,1.5515,-0.0025
9,16,1976,-3.4,5.7448,56.9,0.057,1.549,-0.019
9,17,1976,-3.4,5.7448,56.9,0.057,1.53,-0.03
9,20,1976,-3.4,5.7448,56.9,0.057,1.5,0.0125
9,21,1976,-3.4,5.7448,56.9,0.057,1.5125,0.0195
9,22,1976,-3.4,5.7448,56.9,0.057,1.532,0.03
9,23,1976,-3.4,5.7448,56.9,0.057,1.562,0.054
9,24,1976,-3.4,5.7448,56.9,0.057,1.616,0.054
9,27,1976,-3.4,5.7448,56.9,0.057,1.67,-0.0205
9,28,1976,-3.4,5.7448,56.9,0.057,1.6495,0.0115
9,29,1976,-3.4,5.7448,56.9,0.057,1.661,0.0015
9,30,1976,-3.4,5.7448,56.9,0.057,1.6625,0.0275
10,1,1976,-3.4,5.7448,56.9,0.057,1.69,0.0025
10,4,1976,-3.4,5.7448,56.9,0.057,1.6925,0.025
10,5,1976,-3.4,5.7448,56.9,0.057,1.7175,-0.0225
10,6,1976,-3.4,5.7448,56.9,0.057,1.695,0.04
10,7,1976,-3.4,5.7448,56.9,0.057,1.735,0.01
10,8,1976,-3.4,5.7448,56.9,0.057,1.745,0.025
10,12,1976,-3.4,5.7448,56.9,0.057,1.77,-0.003
10,13,1976,-3.4,5.7448,56.9,0.057,1.767,-0.06
10,14,1976,-3.4,5.7448,56.9,0.057,1.707,0.043
10,15,1976,-3.4,5.7448,56.9,0.057,1.75,0.0275
10,18,1976,-3.4,5.7448,56.9,0.057,1.7775,-0.0225
10,19,1976,-3.4,5.7448,56.9,0.057,1.755,-0.0245
10,20,1976,-3.4,5.7448,56.9,0.057,1.7305,0.012
10,21,1976,-3.4,5.7448,56.9,0.057,1.7425,-0.0075
10,22,1976,-3.4,5.7448,56.9,0.057,1.735,-0.03
10,25,1976,-3.4,5.7448,56.9,0.057,1.705,-0.025
10,26,1976,-3.4,5.7448,56.9,0.057,1.68,0.08
10,27,1976,-3.4,5.7448,56.9,0.057,1.76,0.0225
10,28,1976,-3.4,5.7448,56.9,0.057,1.7825,0.0025
10,29,1976,-3.4,5.7448,56.9,0.057,1.785,-0.01
11,1,1976,-3.4,5.7448,56.9,0.057,1.775,-0.005
11,3,1976,-3.4,5.7448,56.9,0.057,1.77,0.0165
11,4,1976,-3.4,5.7448,56.9,0.057,1.7865,0.0265
11,5,1976,-3.4,5.7448,56.9,0.057,1.813,0.0145
11,8,1976,-3.4,5.7448,56.9,0.057,1.8275,0.0025
11,9,1976,-3.4,5.7448,56.9,0.057,1.83,0.005
11,10,1976,-3.4,5.7448,56.9,0.057,1.835,0.02
11,12,1976,-3.4,5.7448,56.9,0.057,1.855,-0.015
11,15,1976,-3.4,5.7448,56.9,0.057,1.84,-0.005
11,16,1976,-3.4,5.7448,56.9,0.057,1.835,-0.045
11,17,1976,-3.4,5.7448,56.9,0.057,1.79,-0.0012
11,18,1976,-3.4,5.7448,56.9,0.057,1.7888,0.0362
11,19,1976,-3.4,5.7448,56.9,0.057,1.825,0.0313
11,22,1976,-3.4,5.7448,56.9,0.057,1.8563,-0.0288
11,23,1976,-3.4,5.7448,56.9,0.057,1.8275,-0.0087
11,24,1976,-3.4,5.7448,56.9,0.057,1.8188,0.0311
11,26,1976,-3.4,5.7448,56.9,0.057,1.8499,0.035
11,29,1976,-3.4,5.7448,56.9,0.057,1.8849,-0.0136
11,30,1976,-3.4,5.7448,56.9,0.057,1.8713,0.0213
12,1,1976,-3.4,5.7448,56.9,0.057,1.8926,0.0112
12,2,1976,-3.4,5.7448,56.9,0.057,1.9038,0.03
12,3,1976,-3.4,5.7448,56.9,0.057,1.9338,0.0262
12,6,1976,-3.4,5.7448,56.9,0.057,1.96,-0.03
